Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
10/20/2020 16:00:00,313.74,313.77,308.28,309.05,786308,10/20/2020 16:00:00,490,498.96,488.99,493.39,400247,10/20/2020 16:00:00,239.8,242.04,237.76,238.87,969001
10/21/2020 16:00:00,308.04,309.84,305.91,308.37,829950,10/21/2020 16:00:00,491.8,493.71,480.59,482.91,307669,10/21/2020 16:00:00,239.52,241.92,236.06,236.4,1506494
10/22/2020 16:00:00,309.26,314.69,302.99,302.99,1387950,10/22/2020 16:00:00,484.49,495.93,484.49,493.07,220276,10/22/2020 16:00:00,236.06,238,234.88,236.88,1246389
10/23/2020 16:00:00,305.16,309.56,304,308.43,1113308,10/23/2020 16:00:00,497.84,503.89,492.66,501.97,302874,10/23/2020 16:00:00,237.12,240,237.12,239.53,820498
10/26/2020 16:00:00,305.4,312.35,301.7,309.84,1312787,10/26/2020 16:00:00,496.25,497.19,481,483.2,414956,10/26/2020 16:00:00,237.1,237.49,231.75,234.25,1010501
10/27/2020 16:00:00,308.67,309.01,302.07,302.12,1081746,10/27/2020 16:00:00,482.81,484.81,463.62,464.02,600199,10/27/2020 16:00:00,234.2,234.59,228,228.51,1395734
10/28/2020 16:00:00,299.58,304.25,293.54,293.66,1221428,10/28/2020 16:00:00,456.81,465.84,453.76,458.14,804755,10/28/2020 16:00:00,225,227.5,222.51,223.37,1375301
10/29/2020 16:00:00,292.54,297.69,291.25,292.39,1260838,10/29/2020 16:00:00,456.29,478,456.25,476.54,423607,10/29/2020 16:00:00,222.07,229.81,221.73,228.02,1190731
10/30/2020 16:00:00,290.87,293.92,285.13,289.82,1227194,10/30/2020 16:00:00,473.96,482.28,467.66,477.41,363208,10/30/2020 16:00:00,227.63,228.59,222.61,225.91,1306183
11/2/2020 16:00:00,294.48,298.98,292.75,296.63,852091,11/2/2020 16:00:00,482.36,495.56,479.11,494.43,363751,11/2/2020 16:00:00,228.49,232.24,227.5,231.7,1435930
11/3/2020 16:00:00,299.31,307.12,299.31,304.82,864888,11/3/2020 16:00:00,504.64,512.45,502.8,508.56,284691,11/3/2020 16:00:00,235.61,241.62,234.42,239.96,1571789
11/4/2020 16:00:00,310,324.26,309,315.64,1684139,11/4/2020 16:00:00,510.37,519.3,503.34,512.05,256171,11/4/2020 16:00:00,237.4,240,233.2,233.3,1992678
11/5/2020 16:00:00,316.5,317.28,306.06,307.4,1410415,11/5/2020 16:00:00,512.72,521.65,512.72,519.29,217804,11/5/2020 16:00:00,237.82,247.09,237.33,246.02,2032178
11/6/2020 16:00:00,305.74,305.94,296.63,301.36,946726,11/6/2020 16:00:00,519.29,523.85,515.36,520.46,190397,11/6/2020 16:00:00,246.58,250.37,246.11,247.64,1481737
11/9/2020 16:00:00,315,317.6,300.07,301.28,1732092,11/9/2020 16:00:00,574.46,611.66,568.16,568.32,1109546,11/9/2020 16:00:00,260.59,265.87,248.35,248.87,2219604
11/10/2020 16:00:00,302.73,316.9,301.48,314.51,948829,11/10/2020 16:00:00,574.61,579.79,564.51,574.38,581091,11/10/2020 16:00:00,249.49,256.9,249.49,253.97,1852805
11/11/2020 16:00:00,314.96,314.97,306.02,309.96,590679,11/11/2020 16:00:00,577.35,577.61,553.49,560.81,455304,11/11/2020 16:00:00,253.96,254.27,245.96,249.35,1658970
11/12/2020 16:00:00,308,308.78,302.34,306.23,737386,11/12/2020 16:00:00,545,569.35,533.75,556.53,546360,11/12/2020 16:00:00,250.85,252.2,246.87,248.01,1275729
11/13/2020 16:00:00,308.08,313.12,307.11,311.71,493424,11/13/2020 16:00:00,558.74,568.69,555.51,566.78,331420,11/13/2020 16:00:00,250.82,252.59,249.08,251.79,977668
