Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
12/1/2020 16:00:00,202.37,203.3,200.6,203.21,1536837,12/1/2020 16:00:00,71.42,74.07,71.42,73.43,3007506,12/1/2020 16:00:00,76.02,77.13,75.69,77.03,6791698
12/2/2020 16:00:00,202.79,204,199.53,201.71,1447734,12/2/2020 16:00:00,72.81,73.26,72.01,72.75,3102000,12/2/2020 16:00:00,77.29,78.11,77.02,78.07,5415043
12/3/2020 16:00:00,200.48,203.37,199.78,201.23,1999575,12/3/2020 16:00:00,72.78,75.75,72.3,74.68,3494403,12/3/2020 16:00:00,78.25,78.67,77.7,78.5,4313433
12/4/2020 16:00:00,200,201.7,198.68,199.98,2071619,12/4/2020 16:00:00,75.27,78.14,74.89,78.12,4305552,12/4/2020 16:00:00,78.53,80.83,78.53,80.75,4678453
12/7/2020 16:00:00,200.39,202.2,198.65,200.61,1285649,12/7/2020 16:00:00,76.91,77.97,75.32,75.87,2723818,12/7/2020 16:00:00,81.01,82.14,80.55,81.68,5224226
12/8/2020 16:00:00,201.58,205.9,199.76,202.88,1607919,12/8/2020 16:00:00,75.74,77.05,75.26,76.72,1746722,12/8/2020 16:00:00,81.28,83.12,80.88,82.64,5712828
12/9/2020 16:00:00,203.47,203.47,199.45,200.51,1207285,12/9/2020 16:00:00,76.6,77,75.63,76.41,2630251,12/9/2020 16:00:00,83.18,84.98,82.84,84.61,6900021
12/10/2020 16:00:00,200.75,202.72,199.9,200.6,830173,12/10/2020 16:00:00,75.73,77.5,75.46,77.24,2750787,12/10/2020 16:00:00,84.04,85.41,83.95,84.97,8787824
12/11/2020 16:00:00,200.68,202.98,200.18,201.73,1120413,12/11/2020 16:00:00,76.68,77.5,75.38,75.88,4403368,12/11/2020 16:00:00,84,85.2,83.11,85,4869129
12/14/2020 16:00:00,204.21,204.62,200.89,202.38,1737171,12/14/2020 16:00:00,76.62,76.62,73.31,73.43,3452602,12/14/2020 16:00:00,85.72,85.78,84.36,84.4,12877470
12/15/2020 16:00:00,203.3,205.5,202.16,203.04,1448593,12/15/2020 16:00:00,73.88,74.7,72.8,74.31,2728664,12/15/2020 16:00:00,84.82,85.2,84.15,84.29,8626042
12/16/2020 16:00:00,203.04,204.73,202.42,203.44,885732,12/16/2020 16:00:00,74.31,74.35,72.59,73.88,3116360,12/16/2020 16:00:00,84.29,86.27,84.21,85.63,9049847
12/17/2020 16:00:00,203.4,204.39,200.81,202.34,957534,12/17/2020 16:00:00,74.57,75.92,74.22,74.44,2844513,12/17/2020 16:00:00,85.82,86,85.14,85.67,5799958
12/18/2020 16:00:00,202.69,203.65,201.38,203.17,1874568,12/18/2020 16:00:00,74.33,74.39,71.91,72.28,7618395,12/18/2020 16:00:00,85.38,86.61,85.1,86.09,12918194
12/21/2020 16:00:00,204.07,204.67,200.43,202.45,1096393,12/21/2020 16:00:00,70.52,73,70.32,72.47,4483780,12/21/2020 16:00:00,84.77,84.77,83.06,84.17,7672121
12/22/2020 16:00:00,202.62,203.18,200.22,201.39,927690,12/22/2020 16:00:00,72.26,72.47,71.06,71.92,2173776,12/22/2020 16:00:00,82.67,82.74,81.27,82.19,5109628
